osmid,name,start_lat,start_lon,end_lat,end_lon,slope_percentage,abs_slope_percentage,length,geometry
11809320,Lowell Street,40.4612367,-79.9125371,40.4614765,-79.9121859,-0.5314601915110704,0.5314601915110704,39.923,"LINESTRING (-79.9125371 40.4612367, -79.9121859 40.4614765)"
11809320,Lowell Street,40.4612367,-79.9125371,40.4607464,-79.9132702,-0.2539839321174,0.2539839321174,82.578,"LINESTRING (-79.9125371 40.4612367, -79.9132702 40.4607464)"
749996192,Mayflower Street,40.4612367,-79.9125371,40.4606416,-79.911874,0.6413108764473925,0.6413108764473925,86.752,"LINESTRING (-79.9125371 40.4612367, -79.911874 40.4606416)"
749996192,Mayflower Street,40.4612367,-79.9125371,40.4623618,-79.9138022,-1.4557581968667446,1.4557581968667446,164.641,"LINESTRING (-79.9125371 40.4612367, -79.9138022 40.4623618)"
11809320,Lowell Street,40.4617254,-79.9118118,40.4619616,-79.9114492,-0.3915011924036994,0.3915011924036994,40.384,"LINESTRING (-79.9118118 40.4617254, -79.9114492 40.4619616)"
11809320,Lowell Street,40.4617254,-79.9118118,40.4614765,-79.9121859,-0.2318361058449194,0.2318361058449194,42.044,"LINESTRING (-79.9118118 40.4617254, -79.9121859 40.4614765)"
745220749,Carver Street,40.4617254,-79.9118118,40.462843,-79.9130692,-1.9332692251791013,1.9332692251791013,163.583,"LINESTRING (-79.9118118 40.4617254, -79.9130692 40.462843)"
800531943,Carver Street,40.4617254,-79.9118118,40.4614869,-79.911361,1.5454907691905642,1.5454907691905642,46.453,"LINESTRING (-79.9118118 40.4617254, -79.9117515 40.4616912, -79.9117011 40.4616587, -79.9113972 40.4614991, -79.911361 40.4614869)"
11809320,Lowell Street,40.4619616,-79.9114492,40.4622046,-79.9110814,-1.3601449426110468,1.3601449426110468,41.211,"LINESTRING (-79.9114492 40.4619616, -79.9110814 40.4622046)"
11809320,Lowell Street,40.4619616,-79.9114492,40.4617254,-79.9118118,0.3915011924036994,0.3915011924036994,40.384,"LINESTRING (-79.9114492 40.4619616, -79.9118118 40.4617254)"
800531944,,40.4619616,-79.9114492,40.4614869,-79.911361,1.6433072624742595,1.6433072624742595,53.309,"LINESTRING (-79.9114492 40.4619616, -79.9113119 40.4618491, -79.9112284 40.4617635, -79.9112543 40.4616956, -79.911361 40.4614869)"
11809320,Lowell Street,40.4628455,-79.910132,40.4622046,-79.9110814,1.4731939870174255,1.4731939870174255,107.378,"LINESTRING (-79.910132 40.4628455, -79.9110814 40.4622046)"
885854610,Winslow Street,40.4628455,-79.910132,40.4625515,-79.9097955,1.4940280988542487,1.4940280988542487,43.349,"LINESTRING (-79.910132 40.4628455, -79.9097955 40.4625515)"
11829034,Shetland Street,40.463488,-79.9091741,40.4637703,-79.9095028,-0.6932118564970847,0.6932118564970847,41.936,"LINESTRING (-79.9091741 40.463488, -79.9095028 40.4637703)"
552710223,Eloise Street,40.4559026,-80.0078052,40.4561016,-80.0068342,1.1395733320273946,1.1395733320273946,85.083,"LINESTRING (-80.0078052 40.4559026, -80.0077566 40.4559135, -80.0073764 40.4559983, -80.0069486 40.4560804, -80.0068342 40.4561016)"
11959485,Palo Alto Street,40.4553119,-80.0107872,40.4559698,-80.0109958,1.9857831739228016,1.9857831739228016,75.254,"LINESTRING (-80.0107872 40.4553119, -80.0109958 40.4559698)"
11809383,Eloise Street,40.4553119,-80.0107872,40.4554253,-80.01029,1.1455729419339205,1.1455729419339205,43.917,"LINESTRING (-80.0107872 40.4553119, -80.0107197 40.4553377, -80.0106835 40.4553516, -80.01029 40.4554253)"
608237346,Eloise Street,40.4553119,-80.0107872,40.455205,-80.0112669,1.0799706538646898,1.0799706538646898,42.292,"LINESTRING (-80.0107872 40.4553119, -80.0108414 40.455295, -80.0108722 40.4552855, -80.0112669 40.455205)"
608237346,Eloise Street,40.455205,-80.0112669,40.4553119,-80.0107872,-1.0799706538646898,1.0799706538646898,42.292,"LINESTRING (-80.0112669 40.455205, -80.0108722 40.4552855, -80.0108414 40.455295, -80.0107872 40.4553119)"
11819589,Drovers Way,40.4547027,-80.0143383,40.4549845,-80.0144308,-0.3655075464700148,0.3655075464700148,32.297,"LINESTRING (-80.0143383 40.4547027, -80.0144308 40.4549845)"
374188432,Brighton Road,40.4546158,-80.0147858,40.4550687,-80.0149473,-0.4607777744078424,0.4607777744078424,52.181,"LINESTRING (-80.0147858 40.4546158, -80.0148394 40.4547583, -80.0149473 40.4550687)"
573176265,Brighton Road,40.4546158,-80.0147858,40.4539911,-80.0145705,0.6683469550257756,0.6683469550257756,71.813,"LINESTRING (-80.0147858 40.4546158, -80.0145952 40.4540677, -80.0145818 40.4540239, -80.0145705 40.4539911)"
11809393,Ruple Way,40.4246501,-79.9403454,40.4247805,-79.9398008,1.9617871082689995,1.9617871082689995,48.326,"LINESTRING (-79.9403454 40.4246501, -79.9398684 40.4247638, -79.9398008 40.4247805)"
11809393,Ruple Way,40.4247805,-79.9398008,40.4246501,-79.9403454,-1.9617871082689995,1.9617871082689995,48.326,"LINESTRING (-79.9398008 40.4247805, -79.9398684 40.4247638, -79.9403454 40.4246501)"
11834635,Cowan Street,40.4274356,-80.0106969,40.4274317,-80.0113597,-1.0388174455487476,1.0388174455487476,56.104,"LINESTRING (-80.0106969 40.4274356, -80.0113597 40.4274317)"
11809428,Dilworth Street,40.4254611,-80.0130867,40.4254727,-80.0136129,-0.1366247749854475,0.1366247749854475,44.56,"LINESTRING (-80.0130867 40.4254611, -80.0133448 40.4254661, -80.0136129 40.4254727)"
54950173,Banksville Road,40.3995788,-80.0443182,40.4008603,-80.0431202,-1.1860174322797672,1.1860174322797672,174.918,"LINESTRING (-80.0443182 40.3995788, -80.0442396 40.3996664, -80.0435181 40.4004452, -80.0431202 40.4008603)"
510564873,McMonagle Avenue,40.4009033,-80.048369,40.3999824,-80.0450893,-1.981945823716428,1.981945823716428,295.998,"LINESTRING (-80.048369 40.4009033, -80.0460823 40.4003747, -80.0459341 40.4003369, -80.0457906 40.4002971, -80.0456605 40.4002567, -80.0455371 40.4002087, -80.0454222 40.4001566, -80.0450893 40.3999824)"
11809684,Hilliards Street,40.4643871,-79.8927455,40.4641402,-79.8917665,-0.6609159435251974,0.6609159435251974,87.254,"LINESTRING (-79.8927455 40.4643871, -79.8917665 40.4641402)"
11809684,Hilliards Street,40.4641402,-79.8917665,40.4643871,-79.8927455,0.6609159435251974,0.6609159435251974,87.254,"LINESTRING (-79.8917665 40.4641402, -79.8927455 40.4643871)"
11829471,Pinney Way,40.4590093,-80.0772564,40.4591972,-80.0768618,-0.9609572374625748,0.9609572374625748,39.384,"LINESTRING (-80.0772564 40.4590093, -80.0770473 40.4591562, -80.0770051 40.4591703, -80.0769326 40.4591831, -80.0768618 40.4591972)"
1204337347,Chartiers Avenue,40.4590093,-80.0772564,40.4593471,-80.0776704,0.5341225476820199,0.5341225476820199,51.359,"LINESTRING (-80.0772564 40.4590093, -80.0776243 40.4593095, -80.0776704 40.4593471)"
1204337347,Chartiers Avenue,40.4590093,-80.0772564,40.4587618,-80.076911,0.7331836744731949,0.7331836744731949,40.142,"LINESTRING (-80.0772564 40.4590093, -80.0770545 40.4588455, -80.076911 40.4587618)"
11827274,Lodge Street,40.3826245,-79.9931489,40.3820092,-79.9932074,1.1342890251524549,1.1342890251524549,68.598,"LINESTRING (-79.9931489 40.3826245, -79.9932074 40.3820092)"
11950184,Concordia Street,40.3987726,-79.987122,40.3996754,-79.9874224,0.9315230920974944,0.9315230920974944,103.56,"LINESTRING (-79.987122 40.3987726, -79.9874224 40.3996754)"
11810025,Hauser Way,40.4543057,-79.9199801,40.4543617,-79.919572,-0.5752066209261262,0.5752066209261262,35.087,"LINESTRING (-79.9199801 40.4543057, -79.9199205 40.4543139, -79.919572 40.4543617)"
11810029,Breker Street,40.4700167,-80.0290752,40.4703752,-80.0291927,-1.7291748833843008,1.7291748833843008,41.084,"LINESTRING (-80.0290752 40.4700167, -80.0291927 40.4703752)"
11944501,Dickson Street,40.4700167,-80.0290752,40.4698912,-80.0297273,1.0246685460336615,1.0246685460336615,56.9,"LINESTRING (-80.0290752 40.4700167, -80.0297273 40.4698912)"
11944501,Dickson Street,40.4700167,-80.0290752,40.470127,-80.0285016,-0.5668762272025004,0.5668762272025004,50.048,"LINESTRING (-80.0290752 40.4700167, -80.0285016 40.470127)"
11810053,Isham Way,40.3897167,-80.0232619,40.388345,-80.0210301,1.7021346900468612,1.7021346900468612,242.883,"LINESTRING (-80.0232619 40.3897167, -80.0210301 40.388345)"
11810053,Isham Way,40.388345,-80.0210301,40.3897167,-80.0232619,-1.7021346900468612,1.7021346900468612,242.883,"LINESTRING (-80.0210301 40.388345, -80.0232619 40.3897167)"
11944881,Finance Street,40.4523777,-79.8968823,40.4519013,-79.8956523,-1.313676531801527,1.313676531801527,116.781,"LINESTRING (-79.8968823 40.4523777, -79.8968168 40.4523523, -79.8956523 40.4519013)"
11944881,Finance Street,40.4523777,-79.8968823,40.4528805,-79.8981851,0.1649505177944459,0.1649505177944459,123.601,"LINESTRING (-79.8968823 40.4523777, -79.896946 40.4524019, -79.8981851 40.4528805)"
11810165,Albion Street,40.4530019,-79.8964641,40.4526912,-79.8966728,1.2003608210088703,1.2003608210088703,38.8,"LINESTRING (-79.8964641 40.4530019, -79.8964968 40.4529543, -79.8965028 40.4529454, -79.8966728 40.4526912)"
11818838,Susquehanna Street,40.4530019,-79.8964641,40.4535042,-79.8977657,1.1363117629458777,1.1363117629458777,123.485,"LINESTRING (-79.8964641 40.4530019, -79.8965394 40.453031, -79.8977657 40.4535042)"
11810165,Albion Street,40.4536247,-79.8960448,40.4539342,-79.8958329,-0.8570917823294573,0.8570917823294573,38.805,"LINESTRING (-79.8960448 40.4536247, -79.8960176 40.4536645, -79.8960074 40.4536794, -79.8958329 40.4539342)"
11810165,Albion Street,40.4536247,-79.8960448,40.4533102,-79.8962543,1.504146770620309,1.504146770620309,39.207,"LINESTRING (-79.8960448 40.4536247, -79.8960766 40.4535762, -79.8960902 40.4535555, -79.8962543 40.4533102)"
600775024,Tioga Street,40.4536247,-79.8960448,40.4531324,-79.8947814,1.257552038632016,1.257552038632016,120.1,"LINESTRING (-79.8960448 40.4536247, -79.8959696 40.4535945, -79.8948589 40.4531635, -79.8948238 40.4531499, -79.8947814 40.4531324)"
659437647,Hamilton Avenue,40.4542126,-79.895647,40.4541689,-79.8954613,-0.6951376438019713,0.6951376438019713,16.447,"LINESTRING (-79.895647 40.4542126, -79.8954613 40.4541689)"
11810165,Albion Street,40.4542126,-79.895647,40.4539342,-79.8958329,0.1685649993764721,0.1685649993764721,34.724,"LINESTRING (-79.895647 40.4542126, -79.8956887 40.4541502, -79.8958329 40.4539342)"
833712434,Frankstown Avenue,40.4586024,-79.9021026,40.4582102,-79.9029218,-1.753779710616592,1.753779710616592,81.888,"LINESTRING (-79.9021026 40.4586024, -79.9029218 40.4582102)"
11810191,Gerritt Street,40.4586024,-79.9021026,40.4588213,-79.9021532,1.2638377824851894,1.2638377824851894,24.714,"LINESTRING (-79.9021026 40.4586024, -79.90213 40.4586665, -79.9021651 40.4587547, -79.9021532 40.4588213)"
11810191,Gerritt Street,40.4592173,-79.9020039,40.4596754,-79.9018192,-0.8251632086818752,0.8251632086818752,53.281,"LINESTRING (-79.9020039 40.4592173, -79.9018395 40.459625, -79.9018192 40.4596754)"
11815944,Fielding Way,40.4601424,-79.9016368,40.4600213,-79.9011019,1.5092294970591142,1.5092294970591142,47.215,"LINESTRING (-79.9016368 40.4601424, -79.9015711 40.4601275, -79.9011019 40.4600213)"
1327283499,Gerritt Street,40.4601424,-79.9016368,40.4596754,-79.9018192,-1.8006017776276744,1.8006017776276744,54.173,"LINESTRING (-79.9016368 40.4601424, -79.9017998 40.4597252, -79.9018192 40.4596754)"
1327283501,Gerritt Street,40.4601424,-79.9016368,40.4606057,-79.9014554,0.3141788667372297,0.3141788667372297,53.754,"LINESTRING (-79.9016368 40.4601424, -79.9014734 40.4605597, -79.9014554 40.4606057)"
11810300,Ermine Way,40.4394906,-79.9537113,40.4392432,-79.9534167,-0.4576723070429626,0.4576723070429626,37.127,"LINESTRING (-79.9537113 40.4394906, -79.9534167 40.4392432)"
11810300,Ermine Way,40.4392432,-79.9534167,40.4394906,-79.9537113,0.4576723070429626,0.4576723070429626,37.127,"LINESTRING (-79.9534167 40.4392432, -79.9537113 40.4394906)"
11810300,Ermine Way,40.4392432,-79.9534167,40.4389695,-79.9530563,-1.2113166434314244,1.2113166434314244,43.087,"LINESTRING (-79.9534167 40.4392432, -79.9531133 40.4390128, -79.9530563 40.4389695)"
11810300,Ermine Way,40.4389695,-79.9530563,40.4392432,-79.9534167,1.2113166434314244,1.2113166434314244,43.087,"LINESTRING (-79.9530563 40.4389695, -79.9531133 40.4390128, -79.9534167 40.4392432)"
54509014,Beechwood Boulevard,40.4257819,-79.9195976,40.4261199,-79.9194384,1.4354196443821534,1.4354196443821534,39.927,"LINESTRING (-79.9195976 40.4257819, -79.9194384 40.4261199)"
54509014,Beechwood Boulevard,40.4257819,-79.9195976,40.424934,-79.9199497,-1.2819045104323592,1.2819045104323592,98.881,"LINESTRING (-79.9195976 40.4257819, -79.9199102 40.4250295, -79.9199208 40.4250042, -79.9199249 40.4249943, -79.9199497 40.424934)"
165327264,South Linden Avenue,40.4450209,-79.91724,40.4443298,-79.9177891,0.892125388391481,0.892125388391481,89.803,"LINESTRING (-79.91724 40.4450209, -79.917693 40.4445437, -79.9177093 40.4445198, -79.9177543 40.4444125, -79.9177891 40.4443298)"
165327264,South Linden Avenue,40.4450209,-79.91724,40.4460908,-79.9162767,-0.7041137175660346,0.7041137175660346,144.216,"LINESTRING (-79.91724 40.4450209, -79.9164041 40.4459493, -79.9162767 40.4460908)"
607696470,Charles Street,40.416523,-79.9930753,40.4164679,-79.9951272,-1.686610344046063,1.686610344046063,173.819,"LINESTRING (-79.9930753 40.416523, -79.9951272 40.4164679)"
607696472,Zara Street,40.4157782,-79.9930375,40.4157429,-79.9950977,0.7373853041601673,0.7373853041601673,174.46,"LINESTRING (-79.9930375 40.4157782, -79.9950977 40.4157429)"
11822980,Elsinburg Way,40.4154211,-79.9930234,40.4153549,-79.9950897,0.1637188273891766,0.1637188273891766,175.088,"LINESTRING (-79.9930234 40.4154211, -79.9950897 40.4153549)"
88318488,Marland Avenue,40.4119218,-79.9928673,40.4119953,-79.9909068,0.5131624376256263,0.5131624376256263,166.185,"LINESTRING (-79.9928673 40.4119218, -79.9909068 40.4119953)"
11839721,Suncrest Street,40.4107189,-79.9930416,40.4104915,-79.9909845,-0.0509778082913669,0.0509778082913669,175.992,"LINESTRING (-79.9930416 40.4107189, -79.9909845 40.4104915)"
88318485,Grimes Avenue,40.4107189,-79.9930416,40.4103227,-79.9932133,1.84049121498688,1.84049121498688,46.392,"LINESTRING (-79.9930416 40.4107189, -79.9932133 40.4103227)"
11830864,Duart Way,40.4103227,-79.9932133,40.4100776,-79.9911614,1.5638531917118064,1.5638531917118064,175.852,"LINESTRING (-79.9932133 40.4103227, -79.9911614 40.4100776)"
88318485,Grimes Avenue,40.4103227,-79.9932133,40.4107189,-79.9930416,-1.84049121498688,1.84049121498688,46.392,"LINESTRING (-79.9932133 40.4103227, -79.9930416 40.4107189)"
839156353,South 17th Street,40.4303368,-79.9818903,40.4306503,-79.9818612,0.0487692752557517,0.0487692752557517,34.947,"LINESTRING (-79.9818903 40.4303368, -79.9818612 40.4306503)"
11965342,Franklin Court,40.4303368,-79.9818903,40.4303814,-79.9826416,-1.0260213717476616,1.0260213717476616,63.784,"LINESTRING (-79.9818903 40.4303368, -79.9819816 40.4303423, -79.9822813 40.4303601, -79.9825707 40.4303772, -79.9826416 40.4303814)"
839156353,South 17th Street,40.4303368,-79.9818903,40.4302056,-79.9818996,0.9312445471653694,0.9312445471653694,14.61,"LINESTRING (-79.9818903 40.4303368, -79.9818974 40.4302387, -79.9818996 40.4302056)"
625462654,East Carson Street,40.4288552,-79.9820471,40.4288504,-79.982707,-1.112248917444032,1.112248917444032,55.858,"LINESTRING (-79.9820471 40.4288552, -79.9821229 40.4288546, -79.982707 40.4288504)"
1043342996,East Carson Street,40.4288552,-79.9820471,40.4287699,-79.9805519,-1.304954746862255,1.304954746862255,126.913,"LINESTRING (-79.9820471 40.4288552, -79.9819651 40.4288505, -79.980636 40.4287745, -79.9805519 40.4287699)"
11821809,Sarah Street,40.4279339,-79.9821282,40.4278521,-79.9806417,-0.8689160737823788,0.8689160737823788,126.152,"LINESTRING (-79.9821282 40.4279339, -79.9820611 40.4279302, -79.980739 40.4278574, -79.9806417 40.4278521)"
169668371,South 17th Street,40.4279339,-79.9821282,40.4283903,-79.9820851,0.4737126752251472,0.4737126752251472,50.88,"LINESTRING (-79.9821282 40.4279339, -79.9821218 40.4280015, -79.9820851 40.4283903)"
169668371,South 17th Street,40.4276007,-79.9821645,40.4279339,-79.9821282,0.9258931576631256,0.9258931576631256,37.177,"LINESTRING (-79.9821645 40.4276007, -79.9821282 40.4279339)"
169668377,South 17th Street,40.4274916,-79.9821748,40.4276007,-79.9821645,0.3048589983352552,0.3048589983352552,12.163,"LINESTRING (-79.9821748 40.4274916, -79.9821645 40.4276007)"
11810455,Perrysville Avenue,40.4636986,-80.0122925,40.4641273,-80.0112835,1.759631678187783,1.759631678187783,97.769,"LINESTRING (-80.0122925 40.4636986, -80.0115899 40.4638406, -80.0114643 40.4638966, -80.0113485 40.4639858, -80.0112835 40.4641273)"
11810455,Perrysville Avenue,40.4641273,-80.0112835,40.4636986,-80.0122925,-1.759631678187783,1.759631678187783,97.769,"LINESTRING (-80.0112835 40.4641273, -80.0113485 40.4639858, -80.0114643 40.4638966, -80.0115899 40.4638406, -80.0122925 40.4636986)"
486592734,Perrysville Avenue,40.4838086,-80.0130747,40.4796995,-80.0117735,0.8278388860791513,0.8278388860791513,469.978,"LINESTRING (-80.0130747 40.4838086, -80.0130381 40.483778, -80.0129986 40.4837433, -80.0129634 40.4837023, -80.0129332 40.4836612, -80.0129121 40.4836191, -80.0128946 40.4835729, -80.0128832 40.4835293, -80.0128782 40.4834832, -80.0128744 40.483438, -80.0128814 40.4833916, -80.0128928 40.4833474, -80.0129113 40.4833042, -80.0129357 40.4832605, -80.0129642 40.483214, -80.0136423 40.4823779, -80.0136809 40.4823282, -80.0137178 40.4822757, -80.0137483 40.4822185, -80.0137704 40.4821645, -80.0137881 40.4821061, -80.0137973 40.4820518, -80.0137975 40.4819959, -80.0137861 40.4819332, -80.0137694 40.481871, -80.0137442 40.4818049, -80.0131981 40.4806191, -80.0131602 40.4805543, -80.0131143 40.4804929, -80.013057 40.4804304, -80.0129845 40.4803728, -80.0129121 40.4803218, -80.0128343 40.4802756, -80.0127423 40.4802357, -80.0121384 40.4799976, -80.012039 40.4799545, -80.0119901 40.4799328, -80.0119406 40.4799101, -80.0119069 40.47989, -80.0118737 40.4798653, -80.0118439 40.4798347, -80.0118171 40.4798018, -80.011798 40.4797701, -80.0117832 40.479736, -80.0117735 40.4796995)"
11810476,Perrysville Avenue,40.4872745,-80.0162826,40.4874641,-80.0162621,-1.33035831855064,1.33035831855064,21.154,"LINESTRING (-80.0162826 40.4872745, -80.0162621 40.4874641)"
11810476,Perrysville Avenue,40.4872745,-80.0162826,40.4867962,-80.0162463,0.2132305545079061,0.2132305545079061,53.273,"LINESTRING (-80.0162826 40.4872745, -80.016296 40.4871511, -80.0163014 40.4870904, -80.0163024 40.4870348, -80.0162987 40.4869849, -80.016291 40.4869356, -80.0162775 40.486885, -80.0162463 40.4867962)"
512394290,Perrysville Avenue,40.4889653,-80.0178055,40.4895349,-80.0183669,-1.4740399305656529,1.4740399305656529,79.155,"LINESTRING (-80.0178055 40.4889653, -80.018088 40.4891561, -80.0181535 40.4892063, -80.0182014 40.4892494, -80.0182487 40.4893002, -80.0182886 40.4893535, -80.0183214 40.4894085, -80.0183503 40.4894718, -80.0183669 40.4895349)"
441782123,Perrysville Avenue,40.4670277,-80.0100408,40.4675825,-80.0098849,1.021464487932155,1.021464487932155,63.085,"LINESTRING (-80.0100408 40.4670277, -80.0099362 40.4672053, -80.0098913 40.4675358, -80.0098849 40.4675825)"
441782123,Perrysville Avenue,40.4675825,-80.0098849,40.4687672,-80.0095129,-1.316655967673521,1.316655967673521,135.439,"LINESTRING (-80.0098849 40.4675825, -80.0097913 40.4684898, -80.009743 40.4686, -80.0095129 40.4687672)"
441782123,Perrysville Avenue,40.4675825,-80.0098849,40.4670277,-80.0100408,-1.021464487932155,1.021464487932155,63.085,"LINESTRING (-80.0098849 40.4675825, -80.0098913 40.4675358, -80.0099362 40.4672053, -80.0100408 40.4670277)"
441782123,Perrysville Avenue,40.4695274,-80.0084127,40.4710084,-80.0085996,-1.9369158214367657,1.9369158214367657,165.437,"LINESTRING (-80.0084127 40.4695274, -80.0083644 40.4696764, -80.0083429 40.469861, -80.0084218 40.4705622, -80.0085996 40.4710084)"
441782123,Perrysville Avenue,40.4695274,-80.0084127,40.4687672,-80.0095129,-0.0298689294433384,0.0298689294433384,125.726,"LINESTRING (-80.0084127 40.4695274, -80.0085267 40.469354, -80.0086273 40.4692478, -80.0087533 40.4691581, -80.0092239 40.4689159, -80.0095129 40.4687672)"
11839562,Legion Way,40.4714609,-80.0089252,40.4717936,-80.0081211,1.632918880138151,1.632918880138151,77.428,"LINESTRING (-80.0089252 40.4714609, -80.0088633 40.4715382, -80.0081211 40.4717936)"
11833925,East Marshall Avenue,40.474736,-80.0109471,40.4750854,-80.0105346,-0.2480017219439716,0.2480017219439716,52.219,"LINESTRING (-80.0109471 40.474736, -80.0105346 40.4750854)"
377552306,Perrysville Avenue,40.474736,-80.0109471,40.4743188,-80.0104368,-1.6423909849155385,1.6423909849155385,63.366,"LINESTRING (-80.0109471 40.474736, -80.0106091 40.4745007, -80.0105477 40.4744545, -80.0105012 40.4744116, -80.0104642 40.474366, -80.0104368 40.4743188)"
11810766,La Place Street,40.444718,-79.9736452,40.4456813,-79.9718996,-1.2219693945602377,1.2219693945602377,182.466,"LINESTRING (-79.9736452 40.444718, -79.9720498 40.4453997, -79.9718996 40.4456813)"
933074875,,40.4447417,-79.9745791,40.4448795,-79.9743317,-1.7703125131005482,1.7703125131005482,25.944,"LINESTRING (-79.9745791 40.4447417, -79.9744024 40.4446886, -79.9743116 40.4446925, -79.9743317 40.4448795)"
54509012,Northumberland Street,40.4420453,-79.918547,40.4418183,-79.9198965,1.553693572391687,1.553693572391687,116.96,"LINESTRING (-79.918547 40.4420453, -79.918635 40.4420305, -79.9198164 40.4418318, -79.9198965 40.4418183)"
11830625,Aylesboro Avenue,40.4404609,-79.9180796,40.4406398,-79.9166379,-0.8908529166465275,0.8908529166465275,123.62,"LINESTRING (-79.9180796 40.4404609, -79.9180025 40.4404705, -79.9179695 40.4404746, -79.9167764 40.4406226, -79.9166379 40.4406398)"
11830625,Aylesboro Avenue,40.4404609,-79.9180796,40.4402838,-79.9195704,0.7702969859931618,0.7702969859931618,127.692,"LINESTRING (-79.9180796 40.4404609, -79.9181442 40.4404528, -79.9181936 40.4404465, -79.9185627 40.4404001, -79.9194895 40.4402931, -79.9195704 40.4402838)"
34317555,Denniston Street,40.4555281,-79.9198171,40.4552225,-79.9199224,1.41201312049252,1.41201312049252,35.13,"LINESTRING (-79.9198171 40.4555281, -79.9199066 40.4553418, -79.9199224 40.4552225)"
320948880,Walnut Street,40.4555281,-79.9198171,40.4557859,-79.9209906,1.7562366884132918,1.7562366884132918,103.344,"LINESTRING (-79.9198171 40.4555281, -79.9198674 40.4555406, -79.9207456 40.4557693, -79.9209906 40.4557859)"
11853452,Howe Street,40.4547594,-79.9199512,40.4546491,-79.920824,0.9575004850411344,0.9575004850411344,74.86,"LINESTRING (-79.9199512 40.4547594, -79.9200174 40.454751, -79.920824 40.4546491)"
11853452,Howe Street,40.4547594,-79.9199512,40.4548776,-79.9189529,-1.996281226874202,1.996281226874202,85.483,"LINESTRING (-79.9199512 40.4547594, -79.9198907 40.4547666, -79.9189529 40.4548776)"
34317555,Denniston Street,40.4547594,-79.9199512,40.4552225,-79.9199224,-1.3393854737653716,1.3393854737653716,51.552,"LINESTRING (-79.9199512 40.4547594, -79.9199481 40.4548092, -79.9199224 40.4552225)"
911052184,Kentucky Avenue,40.4538842,-79.9198921,40.4539389,-79.9194673,-0.906824192855874,0.906824192855874,36.454,"LINESTRING (-79.9198921 40.4538842, -79.91983 40.4538922, -79.9194673 40.4539389)"
911052184,Kentucky Avenue,40.4538842,-79.9198921,40.4537047,-79.9212015,-0.1591841816583279,0.1591841816583279,112.574,"LINESTRING (-79.9198921 40.4538842, -79.9199521 40.453876, -79.9211165 40.4537158, -79.9212015 40.4537047)"
11835496,Roberts Street,40.4444023,-79.9848443,40.4440998,-79.9846304,-1.264706020708904,1.264706020708904,38.198,"LINESTRING (-79.9848443 40.4444023, -79.9848036 40.4443447, -79.9846304 40.4440998)"
11810930,Webster Avenue,40.4451214,-79.983126,40.4456693,-79.9818324,-0.1022730515989018,0.1022730515989018,125.279,"LINESTRING (-79.983126 40.4451214, -79.9818324 40.4456693)"
294921225,Webster Avenue,40.4465305,-79.9798153,40.4463114,-79.9803376,1.7027238578888897,1.7027238578888897,50.467,"LINESTRING (-79.9798153 40.4465305, -79.9803376 40.4463114)"
1204490174,Somers Street,40.4485217,-79.9751541,40.4489622,-79.9753268,1.4843308136524511,1.4843308136524511,51.115,"LINESTRING (-79.9751541 40.4485217, -79.9753268 40.4489622)"
344435205,Webster Avenue,40.4502326,-79.971102,40.4499463,-79.9717673,-0.3188121872296151,0.3188121872296151,64.673,"LINESTRING (-79.971102 40.4502326, -79.9716615 40.4499915, -79.9716872 40.4499805, -79.9717673 40.4499463)"
625866866,Webster Avenue,40.4540574,-79.9631781,40.4549185,-79.9619207,1.7078780434286405,1.7078780434286405,143.132,"LINESTRING (-79.9631781 40.4540574, -79.962384 40.4546045, -79.9619207 40.4549185)"
11810961,Millbrae Way,40.4758333,-79.9187861,40.4754538,-79.9190194,-0.9608749112030098,0.9608749112030098,46.585,"LINESTRING (-79.9187861 40.4758333, -79.9190194 40.4754538)"
11836992,Azimuth Way,40.4758333,-79.9187861,40.4761353,-79.9195505,-1.5904151446718588,1.5904151446718588,72.856,"LINESTRING (-79.9187861 40.4758333, -79.9195505 40.4761353)"
11674353,"['Ernie Street', 'Janewood Way']",40.4430236,-80.0406604,40.4425749,-80.0407458,-0.1236164610494295,0.1236164610494295,50.414,"LINESTRING (-80.0406604 40.4430236, -80.0404144 40.44285, -80.0407458 40.4425749)"
294921154,Janewood Way,40.4437486,-80.0417373,40.4442627,-80.0424672,-0.9422966478615592,0.9422966478615592,84.161,"LINESTRING (-80.0417373 40.4437486, -80.0424672 40.4442627)"
294921154,Janewood Way,40.4437486,-80.0417373,40.4435044,-80.0413519,-0.5028312841497425,0.5028312841497425,42.438,"LINESTRING (-80.0417373 40.4437486, -80.0413519 40.4435044)"
11810999,Hilton Street,40.4392248,-80.0412446,40.4389231,-80.0415125,0.4588787251758113,0.4588787251758113,40.49,"LINESTRING (-80.0412446 40.4392248, -80.0415125 40.4389231)"
11810999,Hilton Street,40.4389231,-80.0415125,40.4392248,-80.0412446,-0.4588787251758113,0.4588787251758113,40.49,"LINESTRING (-80.0415125 40.4389231, -80.0412446 40.4392248)"
11811003,Haysglen Street,40.3952809,-79.9348702,40.3949952,-79.9348277,-0.3866368832991428,0.3866368832991428,31.972,"LINESTRING (-79.9348702 40.3952809, -79.9348419 40.3950906, -79.9348277 40.3949952)"
